flood,lulc,Density_River,Density_Road,Distan2river_met,Distan2road_met,aspect,curvature,dem,flowDir,slope,twi,NDVI,rainfall,NDBI,NDWI
0,0.6,0.456151622,0.328458299,0.061211774,0.231145491,0.71761855,0.173433562,0.557434735,0.083007193,0.356577759,0.704093532,0.698609753,0.339390929,0.07134424,-0.52309823
0,0.6,0.364921298,0.461115194,0.199961076,0.0340059,0.768838003,0.211960713,0.606945083,0.182651984,0.242324103,0.537600708,0.955352762,0.246182156,0.039341263,-0.34918085
0,0.6,0.435913909,0.440656832,0.561798333,0.122418596,0.518212269,0.340062123,0.888684644,0.044215913,0.221060886,0.664840398,0.819503529,0.347706551,0.16862796,-0.3675787
0,0.6,0.367491166,0.402308856,0.677721521,0.036707732,0.973471987,0.50824869,0.95998066,0.186429034,0.070780948,0.751100994,0.576757095,0.30451146,-0.31865472,-0.738437
0,0.8,0.370382268,0.107246855,0.420181287,0.564393972,0.926091593,0.095660059,0.714906934,0.216659088,0.791241852,0.176256496,0.407895661,0.302156097,0.17177737,-0.43361065
0,0.8,0.550915516,0.116062218,0.413353885,0.519273161,0.366494763,0.166500085,0.874228134,0.018808528,0.569948315,0.327323924,0.23580867,0.347706551,0.05027377,-0.5387097
0,0.8,0.469964664,0.175796171,0.200126412,0.143296263,0.548891615,0.178527285,0.789184019,0.02082386,0.941949994,0.204912936,0.454225781,0.347706551,-0.2878503,-0.7449958
0,0.8,0.575650498,0.220414272,0.608244032,0.428263964,0.719205665,0.193488295,0.81515922,0.086102269,0.489543698,0.161990862,0.220131489,0.486850131,0.033854682,-0.5641026
0,0.6,0.42691937,0.260688314,0.084424003,0.615466136,0.428885304,0.271972977,0.730107133,0.02082386,0.48200349,0.230875395,0.36975247,0.267669924,-0.18131459,-0.6730679
0,0.9,0.5795053,0.089178073,0.365596403,0.078290855,0.127109857,0.466249513,0.566092004,0.109616092,0.680531544,0.266798993,0.659498953,0.276347961,0.08639947,-0.41490716
0,0.9,0.680372631,0.42327687,0.598495517,0.102423397,0.025701064,0.121602711,0.282481916,0.442639892,0.560774171,0.144696046,0.537438163,0.276347961,0.07321275,-0.5103874
0,0.9,0.243495021,0.399717294,0.870136511,0.101111868,0.08484235,0.345347406,0.436906297,0.313254326,0.418084295,0.381492743,0.602566671,0.302156097,-0.016936323,-0.54736537
0,0.9,0.396723418,0.275587735,0.154354875,0.320384479,0.021427194,0.397124168,0.308086653,0.268849269,0.463595113,0.246169069,0.942522632,0.240998711,-0.18513988,-0.5356577
0,0.9,0.597815612,0.074116393,0.755907255,0.096217395,0.197842157,0.664502135,0.59045288,0.302441992,0.421971422,0.368300362,0.707087156,0.240998711,-0.38098747,-0.7351852
0,0.8,0.354963058,0.069061669,0.482217839,0.559714734,0.281458328,0.481100036,0.330234517,1,0.767192073,0.65206952,0.152945955,0.29467967,-0.22920588,-0.68698347
0,0.9,0.391583681,0.161157496,0.300935165,0.584094745,0.843977911,0.176293714,0.662724973,1,0.813400667,0.697335804,0.177107369,0.33060239,-0.33559322,-0.71517414
0,0.8,0.462576293,0.120059403,0.350185009,0.792543458,0.04926062,0.188621746,0.276931498,1,0.959020157,0.048405548,0.194818239,0.29467967,-0.29034713,-0.6668305
0,0.6,0.724381625,0.124500852,0.561959633,0.95443417,0.060517794,0.056111538,0.832952661,0.665956085,0.604150008,0.327603593,0.131273197,0.124886587,0.09971634,-0.52645206
0,0.9,0.397687119,0.054227094,0.393192376,0.546484701,0.877121091,0.470994635,0.325879641,1,0.52603846,0.433521681,0.147880042,0.388192567,-0.339895,-0.8026926
0,0.6,0.27336974,0.418121512,0.565668415,0.504092292,0.964666232,0.114601531,0.247379303,0.350499917,0.726252848,0.700773591,0.704136135,0.60720492,0.13814351,-0.43291473
0,0.6,0.256344362,0.081332921,0.602888228,0.074687701,0.522946622,0.401920584,0.461484013,0,0.090490477,0.617434338,0.538285107,0.302835265,0.030749243,-0.47043365
0,0.6,0.4741407,0.216745241,0.583630851,0.109081849,0.702706839,0.194167628,0.4284914,0.127084334,0.196816758,0.71586304,0.52599532,0.256604507,-0.36248264,-0.73949367
0,0.6,0.469322197,0.181930325,0.544794954,0.091941051,0.844847676,0.443955496,0.310534599,0.179098723,0.331741297,0.747036576,0.563434052,0.343604072,-0.34910995,-0.7403755
0,0.6,0.33697398,0.048288955,0.456950939,0.264967063,0.930611338,0.33794536,0.306161866,0.216659088,0.1639888,0.438566061,0.830456116,0.408483149,-0.43615353,-0.7878825
0,0.8,0.488274976,0.041785158,0.302823856,0.730423347,0.564270034,0.016745947,0.336751797,0.02082386,0.736375877,0.322333889,0.459112212,0.493642381,0.22800577,-0.30902624
0,0.9,0.666238355,0.094624851,0.090094322,0.700820077,0.820240827,0.148229072,0.551247313,0.141965908,0.585459808,0.101295055,0.381235346,0.135123837,-0.2414905,-0.7299051
0,0.9,0.680693864,0.027104015,0.1996489,0.600830175,0.528085423,0.041034084,0.399850742,0.036301596,0.899976854,0.131913277,0.512298704,0.10871233,-0.28708544,-0.7036478
0,0.9,0.412785095,0.029201031,0.072132853,0.854715445,0.545590917,0.055150699,0.251908263,0.057296469,0.590163019,0.209038173,0.528996049,0.343604072,-0.37954497,-0.7209549
0,0.8,0.460648892,0.060260039,0.52216692,0.841476539,0.984595771,0.113997072,0.834465372,0.278964883,0.994035174,0.139074118,0.544671523,0.143407644,0.11062135,-0.47816285
0,0.9,0.327336974,0.171942711,0.868866847,0.597255836,0.575747554,0.163359156,0.223661035,0.027371157,0.291031373,0.201646257,0.250629421,0.404000693,-0.32489452,-0.715847
0,0.9,0.309990363,0.129302297,0.60002658,0.400039378,0.867685221,0.345594514,0.339823863,0.202241511,0.727821965,0.090411367,0.221593718,0.404000693,-0.02513258,-0.46587536
0,0.9,0.223257308,0.233383783,0.649969993,0.348507479,0.729724168,0.350891465,0.284995683,0.132150405,0.559510882,0.238931625,0.125347628,0.425978862,-0.055555556,-0.655496
0,0.9,0.187600385,0.073933672,0.790387488,0.111899052,0.886494215,0.233380069,0.450611581,0.216659088,0.649212536,0.356872219,0.216147591,0.806895592,-0.08223944,-0.48261294
0,0.8,0.196916158,0.033728399,0.872258746,0.384104061,0.992671934,0.08783308,0.308921143,0.321639207,0.793594023,0.218177433,0.250394159,0.788743102,-0.380042,-0.7298795
0,0.6,0.566013492,0.152668003,0.429875269,0.066639306,0.135371235,0.437876746,0.21642769,0.349349363,0.092148051,0.747755828,0.07631484,0.143407644,0.066200465,-0.5009367
0,0.6,0.502730485,0.212861453,0.33038819,0.1842796,0.013073712,0.21017991,0.595333264,0.069855979,0.110849788,0.78925423,0.101135557,0.345263434,-0.09118012,-0.54231536
0,0.6,0.520719563,0.175724192,0.890060779,0.103448356,0.260731858,0.771392159,0.246460011,0.018508303,0.163434328,0.515913031,0.115905082,0.177952171,0.08541071,-0.45277506
0,0.6,0.315451333,0.12329271,0.407412738,0.036785625,0.101766459,0.124690644,0.202880764,0.076692081,0.354576272,0.612637051,0.298864215,0.317826956,-0.38567933,-0.73653334
0,0.6,0.358817861,0.312536758,0.657951323,0.167211554,0.475699095,0.335656242,0.244859755,0.02082386,0.101289981,0.591250451,0.190367802,0.127809851,-0.058061633,-0.61706483
0,0.9,0.268551237,0.067735675,0.70707938,0.33378632,0.702289382,0.744878595,0.258390698,0.086102269,0.253748279,0.047636078,0.301992632,0.298289545,-0.26490566,-0.51605606
0,0.9,0.347574687,0.171121695,0.920912038,0.087749378,0.590646048,0.60725011,0.217897625,0.07439197,0.243165572,0.264409699,0.182928019,0.39894149,-0.22832167,-0.6504581
0,0.8,0.32059107,0.041846138,0.732821382,0.204673838,0.289451222,0.493959842,0.251747379,0.004719836,0.432028547,0.030341597,0.251160278,0.458075241,0.09125279,-0.48664606
0,0.9,0.143912624,0.068910096,0.698398148,0.089884389,0.770674576,0.566022279,0.421562972,0.042976951,0.264461301,0.261408089,0.204186413,0.55598505,-0.21553513,-0.64857256
0,0.9,0.405396723,0.133164123,0.709663041,0.07513615,0.583616206,0.836663209,0.211835512,0.02082386,0.211934581,0.222712461,0.48066696,0.359287393,0.124039516,-0.36100057
0,0.6,0.680693864,0.103095961,0.228596672,0.256584161,0.542512131,0.266042759,0.267278126,0.085510822,0.278367344,0.587865822,0.365660238,0.39894149,-0.19079523,-0.5531915
0,0.6,0.654352714,0.03553059,0.185578377,0.196976768,0.678151189,0.26720865,0.493746869,0.065101973,0.515644995,0.33544822,0.636404755,0.447899202,-0.5556546,-0.7938547
0,0.6,0.3160938,0.002237914,0.07228094,0.060856702,0.425454938,0.353969432,0.32349874,0.02082386,0.091558135,0.793759804,0.745936891,0.827987697,-0.06776798,-0.610647
0,0.6,0.614519756,0.208947809,0.183559603,0.040221036,0.82230098,0.311654108,0.205851356,0.188787211,0.58639361,0.249285172,0.716805187,0.337052618,0.10408114,-0.34371606
0,0.6,0.496305814,0.116624668,0.187099939,0.258817705,0.410162013,0.170525642,0.279590977,0.005776134,0.29799159,0.663125064,0.564104549,0.298289545,-0.33009022,-0.66538954
0,0.9,0.470607131,0.143059748,0.471593327,0.430852265,0.567182979,0.647429346,0.648861015,0.02082386,0.600167394,0.104225142,0.194157608,0.574414365,-0.25790215,-0.68864864
0,0.9,0.716672021,0.14860529,0.19800838,0.541530999,0.929677643,0.961733813,0.421596198,0.216659088,0.972401161,0.228736676,0.11570454,0.574414365,-0.12127317,-0.6180233
0,0.9,0.687118535,0.027654301,0.185003598,0.555636821,0.547869503,0.870440619,0.40402524,0.013084992,0.558440582,0.142883319,0.374164772,0.574414365,-0.010218978,-0.53097343
0,0.9,0.556376486,0.178238398,0.220955792,0.248895715,0.81180265,0.928067134,0.40440624,0.086102269,0.647448998,0.471268504,0.163555705,0.848651717,-0.088575095,-0.6825397
0,0.9,0.713780919,0.020266454,0.131199252,0.197351448,0.692101727,0.579226917,0.563696147,0.086102269,0.854357342,0.063599921,0.090864281,0.916372745,-0.0632466,-0.61536294
0,0.6,0.656922583,0.440255395,0.372028877,0.059698798,0.372972194,0.626261473,0.617907961,0.001609535,0.288366075,0.495028355,0.633086043,0.097019317,0.16597717,-0.41097423
0,0.8,0.46867973,0.372878619,0.486757278,0.080597138,0.47935172,0.745162045,0.812905266,0.024527339,0.53836602,0.247409666,0.236600592,0.205375055,0.29680496,-0.387336
0,0.6,0.444265981,0.268161596,0.782114998,0.055405173,0.19341281,0.709038146,0.43746503,0.013641448,0.077443472,0.431519043,0.548894856,0.113390686,-0.04961738,-0.41450432
0,0.8,0.360745262,0.319786396,0.734274652,0.418537527,0.432197131,0.685515276,0.80731738,0.02313734,0.362161383,0.299548867,0.525597272,0.392995203,0.19712448,-0.36112893
0,0.6,0.62576293,0.393023921,0.495170218,0.029011925,0.526140677,0.483769479,0.80239868,0.057288812,0.257674794,0.434407062,0.256210444,0.782824125,-0.34715027,-0.7240822
0,0.9,0.301959525,0.08302955,0.202101778,0.207750082,0.745864041,0.595473786,0.326274373,0.086102269,0.355448155,0.502077926,0.14690655,0.90595433,0.1518485,-0.48181486
0,0.9,0.62126566,0.110661498,0.501466249,0.3212521,0.994571185,0.512253584,0.6001878,0.329211888,0.302242644,0.547284268,0.307461716,0.921413379,-0.06637759,-0.5838494
0,0.9,0.659171217,0.131291339,0.191299796,0.171617869,0.461946538,0.723356166,0.200454325,0.02082386,0.170555399,0.268620696,0.035836104,0.074720921,0.22214076,-0.42416108
0,0.8,0.518792162,0.099955278,0.283497739,0.093290855,0.87476355,0.347460887,0.296465146,0.179193663,0.358038276,0.193224108,0.187075651,0.571355879,-0.016912866,-0.5589104
0,0.9,0.539029875,0.168839777,0.202378252,0.19125989,0.678602663,0.66345913,0.264819249,0.086102269,0.239977204,0.438445945,0.348421221,0.813486042,0.006304177,-0.57625
0,0.6,0.348538387,0.462581728,0.21018954,0.02201366,0.301944732,0.464297083,0.660849848,1,0.424544935,0.362482592,0.976928001,0.782824125,-0.22994849,-0.7187661
0,0.8,0.15258593,0.035491317,0.729187084,0.235086616,0.081398941,0.021614684,0.983068868,0.601650525,0.556628388,0.193148716,0.942867936,0.90595433,0.028410034,-0.45400298
0,0.9,0.193061356,0.112571534,0.390675017,0.40655954,0.2886721,0.274029088,0.199317995,0.800400127,0.130651459,0.448819534,0.600829906,0.879609671,-0.18629251,-0.68091166
0,0.9,0.412463861,0.247391133,0.340934575,0.09511748,0.138576942,0.365987637,0.433757754,0.538649815,0.26101221,0.524148055,0.869963827,0.373723875,-0.030829353,-0.54155844
0,0.8,0.337295214,0.36701644,0.548433567,0.204556425,0.158653367,0.162172359,0.338073357,1,0.621123553,0.535022638,0.931542723,0.416026536,0.15165165,-0.4169279
0,0.6,0.553485384,0.224103175,0.149795343,0.13133559,0.683741812,0.448500915,0.752035808,0.047568077,0.402288762,0.092948607,0.165447857,0.472417729,0.00778761,-0.44410098
0,0.6,0.538708641,0.164660263,0.139631612,0.195992674,0.549686181,0.772135305,0.814274575,0.02082386,0.50120114,0.064667114,0.169381098,0.416026536,-0.065469354,-0.6725127
0,0.6,0.570510761,0.319806234,0.32155555,0.176236398,0.726869518,0.710541455,0.219292328,0.086102269,0.813118896,0.074509814,0.30116523,0.437630966,-0.30692422,-0.770092
0,0.6,0.472855766,0.387069983,0.075423743,0.083169665,0.110608492,0.512791435,0.567562729,0.025539176,0.477341543,0.126097106,0.306430926,0.783711153,-0.3500586,-0.7389664
0,0.6,0.371988436,0.160442169,0.246786431,0.126797367,0.425463286,0.50316542,0.30496163,0.017390712,0.412340118,0.208007348,0.136309133,0.702556192,0.09981516,-0.51666147
0,0.9,0.278188243,0.18836361,0.705174828,0.136905595,0.112088651,0.209753883,0.353555705,0.136162387,0.420546592,0.142617913,0.222467413,0.226572013,0.049045835,-0.5134828
0,0.9,0.184066817,0.131718696,0.909185663,0.630092441,0.485293851,0.095560146,0.593825721,0.01401085,0.282583839,0.644304257,0.241992837,0.226572013,-0.012655623,-0.57876164
0,0.9,0.064246707,0.293227625,0.555041269,0.138983537,0.262475388,0.098477426,0.414696222,0.091554443,0.302680483,0.49122261,0.309078004,0.11712041,0.056988083,-0.5860058
0,0.9,0.299068423,0.080589689,0.581623903,0.206303996,0.199600679,0.225014874,0.474988558,0.012744332,0.36940808,0.650898409,0.251670645,0.419537181,-0.031891122,-0.51010704
0,0.9,0.34243495,0.046052945,0.607381429,0.36021917,0.479713942,0.282046532,0.432626555,0.014084073,0.433468755,0.581023725,0.342151866,0.642275444,0.17310345,-0.16013546
0,0.9,0.416318664,0.326716777,0.064413467,0.342044411,0.7173677,0.597796816,0.352989395,0.186631157,0.339457338,0.275811533,0.17048607,0.642275444,-0.002438175,-0.4736303
0,0.9,0.296819788,0.331741496,0.382233017,0.028458565,0.958097393,0.21051514,0.318004417,0.324653626,0.15033475,0.378129857,0.128361259,0.202805292,-0.123488605,-0.6134358
0,0.9,0.672663026,0.303078242,0.374370223,0.089429808,0.933524979,0.344582138,0.28670436,0.460718584,0.100431589,0.548133023,0.155402547,0.784026083,0.20811856,-0.29130548
0,0.9,0.546097013,0.393232342,0.53781309,0.25152916,0.914874174,0.060536259,0.458172851,0.216659088,0.406424636,0.201855073,0.065444025,0.10134106,-0.24538644,-0.71601206
0,0.9,0.513652425,0.245462482,0.152910067,0.116934573,0.845872778,0.31343406,0.419729479,0.360012753,0.244703685,0.21380095,0.05983644,0.122832219,0.032956503,-0.51812303
0,0.9,0.390619981,0.041577775,0.936636729,0.888205146,0.520322927,0.658142609,0.380697502,0.02082386,0.764626453,0.021317502,0.342292265,0.111450765,0.14356743,-0.31163144
0,0.8,0.309669129,0.158135046,0.681083547,0.640056939,0.304729469,0.277940997,0.29989633,0.019631019,0.977447122,0.002020125,0.335066304,0.084390694,-0.37293795,-0.76640624
0,0.9,0.364600064,0.048077764,0.582890317,0.319213039,0.537374374,0.507432129,0.419604268,0.02013828,0.766886441,0.182515139,0.396779148,0.127345901,-0.18934485,-0.68916154
0,0.7,0.201092194,0.125697685,0.822205931,0.372358056,0.801097644,0.808440189,0.659387647,0.086102269,0.770374672,0.349741891,0.102002611,0.105620966,-0.26111054,-0.73425364
0,0.9,0.412463861,0.151680365,0.948065051,0.276573019,0.511692474,0.567195098,0.417795162,0.02082386,0.758848161,0.095596369,0.32091586,0.170286718,-0.18869807,-0.7071929
0,0.6,0.539672342,0.150358295,0.203591114,0.067631574,0.199571705,0.188016071,0.805724246,0.246213279,0.401105328,0.488344315,0.338532246,0.088234633,0.091604955,-0.46905273
0,0.6,0.706071314,0.183328274,0.262171175,0.181918231,0.45452616,0.040834988,0.707306282,0.02901717,0.314650458,0.325661774,0.4858395,0.652198967,0.072649576,-0.47243425
0,0.6,0.652746547,0.171113432,0.066858778,0.311945056,0.403100519,0.028870264,0.637568635,0.018297349,0.271334142,0.571679286,0.375100129,0.656410413,0.017147636,-0.59755266
0,0.6,0.639897205,0.092593605,0.127666033,0.638001986,0.042351645,0.131981109,0.801165907,0.079248408,0.341395283,0.434916491,0.561537157,0.361465884,-0.07712716,-0.5072925
0,0.6,0.722132991,0.186670847,0.382765734,0.078187507,0.836122824,0.215529856,0.57085128,0.209830129,0.349204613,0.527460929,0.433869162,0.093214855,0.13765979,-0.37622598
0,0.9,0.416639897,0.208134803,0.852637407,0.084506121,0.607466888,0.471638112,0.351790125,0.086102269,0.505041193,0.23108287,0.06427075,0.310339081,-0.055217136,-0.55337
0,0.9,0.547381947,0.169907656,0.622623284,0.163550425,0.594529766,0.179107799,0.688986032,0.047668493,0.292057944,0.707975674,0.12583333,0.806684948,0.123104475,-0.32133862
0,0.9,0.614840989,0.12017362,0.510826029,0.041289778,0.465640762,0.445267974,0.614590011,0.008455113,0.210640904,0.661337691,0.089471491,0.795580266,0.08365468,-0.4829343
0,0.9,0.720848057,0.165529402,0.658580775,0.260629874,0.42542906,0.205132132,0.506792674,0.009788184,0.309291768,0.191370861,0.063623021,0.170326087,-0.17563902,-0.64849603
0,0.9,0.481850305,0.159298319,0.385502792,0.114479055,0.484080577,0.469552222,0.356223135,0.024202964,0.338376317,0.357144821,0.200293395,0.249742591,-0.3946741,-0.78031456
0,0.9,0.22165114,0.10195113,0.761669,0.367940703,0.728628805,0.017182548,0.255750793,0.973911196,0.425316157,0.290016891,0.063117207,0.671331331,0.29138687,-0.31437856
0,0.9,0.434307742,0.31159751,0.174868451,0.022695105,0.815571934,0.257937557,0.262177568,0.735654241,0.116465283,0.804147656,0.231522726,0.170286718,-0.12870201,-0.66415095
0,0.9,0.376164472,0.267480302,0.499241842,0.050255644,0.635833561,0.370166588,0.38535702,0.725280864,0.263253884,0.555353935,0.438279756,0.717358497,-0.18481013,-0.687188
0,0.8,0.730163829,0.306223633,0.185321546,0.281690333,0.856688114,0.195789811,0.725464662,1,0.532961388,0.213999527,0.185354253,0.688728152,-0.314597,-0.7661344
0,0.9,0.270799872,0.072944084,0.783546747,0.267460119,0.916204248,0.789516341,0.437333821,1,0.154862423,0.799930133,0.456790896,0.656738308,0.05551594,-0.4736173
0,0.8,0.605525217,0.210153447,0.319078993,0.023029227,0.692340821,0.152853619,0.250921453,0.077742476,0.399554995,0.102363512,0.394289165,0.714961347,-0.3619086,-0.7387713
0,0.8,0.528750402,0.098136239,0.223439887,0.221952637,0.756952696,0.216913683,0.224095663,0.100381921,0.584869003,0.345535924,0.184868361,0.743605826,0.108011566,-0.52088165
0,0.9,0.596530678,0.083835102,0.098666685,0.026370538,0.7286967,0.258463739,0.46992172,0.101584707,0.186143077,0.32994321,0.329844245,0.708688758,0.068882465,-0.52144825
0,0.9,0.717956955,0.092264088,0.401030117,0.176095108,0.489058127,0.056268699,0.244425443,0.02082386,0.49247494,0.372777461,0.049260651,0.707668523,-0.28562972,-0.58680445
0,0.9,0.612592355,0.090214538,0.262586559,0.110358385,0.573484481,0.330143907,0.25731804,0.032394724,0.330003195,0.445226011,0.157249544,0.631242709,-0.29746467,-0.72694486
0,0.9,0.672020559,0.230981474,0.197544881,0.118342744,0.608017213,0.591902941,0.250280541,0.031125273,0.953888618,0.050625307,0.369132251,0.789686873,-0.33363006,-0.7250432
0,0.9,0.46321876,0.199909079,0.417036494,0.224283645,0.404374732,0.403059127,0.597264542,0.02081139,0.808786631,0.015831733,0.435703826,0.581445039,-0.3303041,-0.75837374
0,0.9,0.425634436,0.280618501,0.117193111,0.222953105,0.564980845,0.219934157,0.480557068,0.041895383,0.634284647,0.422071021,0.385899037,0.531382696,-0.45858783,-0.7107651
0,0.9,0.671378092,0.386447891,0.377582383,0.36330854,0.605531951,0.505122469,0.388527503,0.08479394,0.770330705,0.148620487,0.227337338,0.578682943,-0.35990503,-0.76413643
0,0.9,0.476389335,0.329289355,0.341145728,0.559708315,0.504705066,0.502741096,0.773927943,0.02082386,0.72320246,0.417126148,0.068708096,0.446712231,0.14079823,-0.36563876
0,0.8,0.364278831,0.068262603,0.686298619,0.551741518,0.743006818,0.094392067,0.566169348,0.100146444,0.863528033,0.363808639,0.480335886,0.466488638,-0.41361257,-0.76542705
0,0.9,0.164792804,0.029939993,0.289162524,0.473607754,0.360104149,0.046476772,0.464944774,0.014447121,0.713561981,0.212302093,0.526890644,0.466488638,0.1641051,-0.43979505
0,0.8,0.213941535,0.175722369,0.807581422,0.422797268,0.359064438,0.035809818,0.308694536,0.002770509,0.907496649,0.540219685,0.408485144,0.495126585,0.14005168,-0.23381117
0,0.8,0.4741407,0.066710034,0.793223579,0.61052663,0.575078274,0.024941946,0.527076206,0.026978628,0.697626105,0.597494469,0.358377549,0.347706551,-0.20894738,-0.6012548
0,0.9,0.22165114,0.086195218,0.606269142,0.170252663,0.749630543,0.263107004,0.305730001,0.086102269,0.780119756,0.324840642,0.495670419,0.408483149,0.1839585,-0.4954296
0,0.9,0.214905236,0.051872794,0.366661108,0.099988989,0.633337725,0.396814099,0.236362363,0.066862013,0.13366296,0.690216386,0.214751007,0.343604072,-0.2865009,-0.68265766
0,0.9,0.554770318,0.063526121,0.49282324,0.191810969,0.300989263,0.4406224,0.394721989,0.010501542,0.093166811,0.558172701,0.404502954,0.574707781,-0.31961057,-0.7629134
0,0.9,0.561837456,0.126046555,0.235324312,0.431579053,0.476834736,0.407177182,0.219153246,0.024792691,0.079403933,0.659611653,0.080476132,0.574414365,-0.3639489,-0.71182
0,0.9,0.462576293,0.067682739,0.320102111,0.131433328,0.647261551,0.369232611,0.302059227,0.036646127,0.119551389,0.646800925,0.28548729,0.095498303,-0.43425015,-0.65869516
0,0.9,0.547381947,0.113404113,0.454491476,0.302209695,0.179410446,0.023612694,0.448674581,0.005854904,0.252979398,0.798375306,0.151603444,0.141591214,-0.14943987,-0.63893914
0,0.6,0.541599743,0.290744071,0.325600524,0.134259925,0.937463583,0.343777854,0.950840226,0.299823138,0.440540012,0.185923343,0.699242684,0.6556075,-0.2021196,-0.5746158
0,0.6,0.468037263,0.10122395,0.636988862,0.297327989,0.997802178,0.137729977,0.532310873,0.270126572,0.637851798,0.293343409,0.403710842,0.61986926,-0.024941543,-0.470506
0,0.6,0.477674269,0.270200298,0.389396218,0.075025959,0.918538137,0.099275147,0.929166866,0.204913919,0.663779531,0.529421473,0.451329971,0.539328277,0.09069882,-0.5162535
0,0.6,0.540957276,0.290172088,0.326521162,0.125205177,0.907619708,0.500610233,0.954943813,0.216659088,0.446014254,0.247099227,0.650086573,0.109940707,0.039882913,-0.53271025
0,0.6,0.367169933,0.228130585,0.24315785,0.209973554,0.370758512,0.251922377,0.781785646,0.052829751,0.599255679,0.386529359,0.490063972,0.131225097,0.12209684,-0.37069455
0,0.9,0.404433023,0.154183423,0.725213093,0.134825083,0.446939036,0.491743288,0.277294227,1,0.136902533,0.46767756,0.105345989,0.613111368,-0.33814767,-0.74584854
0,0.9,0.311275297,0.000718051,0.085256298,0.131606022,0.040307979,0.286185372,0.328368626,0.595945848,0.104990797,0.480583849,0.280928139,0.095635166,-0.29347622,-0.70719606
0,0.9,0.35785416,0.145684651,0.73591747,0.093024846,0.384071909,0.088851533,0.214803085,0.799402564,0.08959861,0.763380163,0.088930768,0.137877683,0.11801592,-0.4233087
0,0.9,0.194025056,0.38185016,0.517908103,0.02092687,0.222940028,0.550053998,0.393975025,0.978788202,0.157246735,0.209506515,0.137210718,0.714738685,-0.2912673,-0.6875435
0,0.9,0.5785416,0.087526279,0.18033828,0.086575054,0.126867008,0.05167454,0.394004818,0.753381477,0.437024865,0.310237796,0.1478328,0.446712231,0.10505173,-0.41113243
0,0.6,0.422100867,0.28004653,0.248088013,0.095996106,0.790507003,0.361973385,0.428563811,0.127494357,0.135153969,0.575595371,0.05441991,0.574786854,0.010464563,-0.5916858
0,0.6,0.497269515,0.437613482,0.123097703,0.131047505,0.5342807,0.37495328,0.667842716,0.039530434,0.185140584,0.599054945,0.157952863,0.574786854,-0.24928682,-0.6999104
0,0.6,0.517507228,0.191038933,0.381076005,0.163287469,0.815744594,0.258699543,0.320646039,0.193533327,0.135304144,0.48881343,0.080776661,0.574786854,-0.16835396,-0.64867723
0,0.9,0.582396402,0.290042857,0.491203457,0.099894827,0.519508048,0.476937859,0.271312872,0.02082386,0.179598245,0.536359208,0.073106548,0.607743153,0.104523465,-0.5035461
0,0.9,0.476389335,0.171440848,0.505202101,0.133797985,0.48035651,0.390158602,0.388890232,0.012282973,0.233856507,0.560041759,0.166085531,0.539328277,-0.09914476,-0.55815
0,0.6,0.412142628,0.190058381,0.493961644,0.097733532,0.687578295,0.271595084,0.216353996,0.130239758,0.105375106,0.334280694,0.12644653,0.563506972,-0.018682858,-0.5833031
0,0.7,0.4741407,0.285066678,0.402887058,0.112385077,0.752391002,0.270484862,0.249773897,0.236318419,0.084781676,0.559807098,0.147203853,0.359483919,-0.23105998,-0.6881127
0,0.6,0.459685191,0.298992933,0.491510196,0.03886708,0.890978483,0.236587849,0.237323681,0.222632175,0.108453804,0.387948827,0.211857663,0.217247176,-0.005940594,-0.48624927
0,0.6,0.398008352,0.365130465,0.43331688,0.105256805,0.927535752,0.301606564,0.219722476,0.276799989,0.141327963,0.528044434,0.112354522,0.608822395,0.002997464,-0.5581982
0,0.6,0.418567298,0.356527401,0.163927293,0.06392333,0.874576978,0.399787047,0.425575995,0.216659088,0.343642751,0.566767015,0.109371626,0.221337692,-0.23030724,-0.6727387
0,0.6,0.516222294,0.136433287,0.249026446,0.152499463,0.332102343,0.269025675,0.236027336,0.002190022,0.113681714,0.650685904,0.164146327,0.815529435,0.11854478,-0.3511342
0,0.6,0.406360424,0.322769435,0.164689335,0.032649905,0.59729433,0.327696047,0.657262337,0.028322379,0.12987086,0.533023585,0.114751539,0.76615419,-0.17048031,-0.60259664
0,0.6,0.531962737,0.242104883,0.297703557,0.028779402,0.767586537,0.207207569,0.338151294,0.22029141,0.21432873,0.358962887,0.10659819,0.610599218,-0.09538688,-0.61386406
0,0.6,0.623835528,0.299658428,0.102436249,0.226552756,0.868529595,0.288042022,0.447165224,0.180841411,0.090018212,0.628414284,0.171268696,0.64660727,-0.3259346,-0.75267017
0,0.6,0.508512689,0.315830272,0.475690396,0.110227768,0.664486491,0.38685018,0.465330825,0.171611923,0.107386461,0.34687871,0.129294339,0.237057863,-0.30814922,-0.72116286
0,0.6,0.371667202,0.220566041,0.156167189,0.128855438,0.57848937,0.288719045,0.761522161,0.077093287,0.138241242,0.648397072,0.406238771,0.695027103,-0.10190664,-0.6002546
0,0.6,0.362351429,0.241933218,0.277814683,0.265301022,0.691463821,0.463894759,0.728490717,0.080330413,0.145971405,0.775217917,0.346231766,0.60720492,0.13835958,-0.49425286
0,0.6,0.413427562,0.321521836,0.191729528,0.062356582,0.635963577,0.635556147,0.576187087,0.049833295,0.238714705,0.403581777,0.09581484,0.594319084,-0.23893805,-0.6320101
