flood,lulc,Density_River,Density_Road,Distan2river,Distan2road_met,aspect,curvature,dem,flowDir,slope,twi,NDVI,rainfall
1,0.0,0.3669291338582677,0.32125420805846533,0.27338195290048156,0.011958210902185025,0.7683931033181416,0.5952380774194233,0.29022465088038857,0.023622047244094488,0.1392568326918087,0.17221331656192596,0.5536918737398187,0.16854520058036349
1,0.0,0.1811023622047244,0.037469488476589374,0.25608124696317286,0.12773554368554177,0.6893625558591937,0.6190476022771042,0.6114146933819065,0.11811023622047244,0.440920828864146,0.2698006230403802,0.9437025882663735,0.2946222194061304
1,0.0,0.07070866141732284,0.04562406425775532,0.4140859963096448,0.2898342896570732,0.7779778805362483,0.30952376812160115,0.4729811778992107,0.11811023622047244,0.42351843343486445,0.0835064109930038,0.7075388457629169,0.6056892429910313
1,0.0,0.05905511811023621,0.20349069528557573,0.5457980928678093,0.10436951380243066,0.2673799790437838,0.30952376812160115,0.15482695810564662,0.0,0.5687010489712743,0.13735472862396297,0.8073458371082151,0.6571601257179162
1,0.0,0.47401574803149604,0.2637658858419258,0.2947801171260273,0.030498331349579036,0.9941817640960523,0.5238095028463804,0.042501517911353974,0.49606299212598426,0.10064218502352623,0.21994123509924882,0.765687715812156,0.7228303462332852
1,0.42857142857142855,0.705511811023622,0.49396019469796715,0.030550260283220446,0.0071042056220320384,0.9505915580191936,0.5476190277040613,0.0036429872495446266,1.0,0.015173769437865763,0.2089558610312165,0.5762443860664096,0.9360593325673033
1,0.0,0.31968503937007875,0.1023903755786756,0.19007025059191468,0.07628413874386979,0.14943878021058332,0.47619045313101843,0.06071645415907711,0.0,0.1968310432363912,0.10275240968168861,0.6647171936072248,0.7367931282389194
1,0.0,0.34330708661417325,0.12577918860926862,0.0883147535911577,0.0695000136864888,0.4226042149965702,0.4047618829602356,0.1706132361870067,0.007874015748031496,0.43836219505543994,0.198846771517222,0.8967076569272476,0.8142338787228892
1,0.2857142857142857,0.6866141732283465,0.23091675845534593,0.037606923330813814,0.0023916418658050786,0.03576502953627712,0.7142857017078282,0.2756527018822101,0.49606299212598426,0.18482809398597513,0.07764890638060624,0.6123259786099672,0.08782955138017992
1,1.0,0.30236220472440944,0.07204226611180611,0.005362826600510993,0.026308066501862463,0.9850052612534215,0.16666664098681588,0.08378870673952642,0.49606299212598426,0.5501516975749873,0.3782610748118564,0.33029664641471806,0.1875225820961302
1,0.42857142857142855,0.44566929133858263,0.5634962547421325,0.2342303288958452,0.018541197275161667,0.6271325280877674,0.49999998018982944,0.0012143290831815423,1.0,0.020356855994936113,0.27778940336225383,0.24807981232371842,0.8774882918998513
1,0.42857142857142855,0.3228346456692913,0.17007338940432687,0.14900038503603244,0.0739077049268528,0.6415466697597805,0.5476190277040613,0.4183363691560413,0.023622047244094488,0.07485704316367224,0.30176098546863644,0.8191601385600732,0.16544872226510038
1,0.0,0.30866141732283464,0.002356654524535489,0.0,0.357449138962539,0.041724410495423594,0.49999998018982944,0.11050394656952034,1.0,0.07902342129575304,0.3574189949450838,0.4970301532619755,0.7415087574289575
1,0.0,0.5826771653543307,0.8413370264130137,0.0809135088877729,0.027479024276055537,0.7300075144906463,0.8809523647059447,0.09289617486338798,0.11811023622047244,0.37018786287183775,0.040780654289519824,0.6671441716181892,0.9369509047718705
