flood,den_riv,den_road,dis_riv,dis_road,ndvi,aspect,curvature,dem,flow_dir,lulc,rainfall,slope,twi
1,0.38871951219512196,0.7222811282969316,0.1209599697737273,0.0147794888940198,0.11814071904369078,0.0,0.4342105263157895,0.0,0.5,1.0,0.951389637881929,0.0,1.0
1,0.4176829268292683,0.05548466582285353,0.09649720627309405,0.12269930293680001,0.3475619030487047,0.7960433500615622,0.4407894736842105,0.34953703703703703,0.015625,0.2857142857142857,0.29800539245409163,0.08363072378848266,0.2705802593346279
1,0.38871951219512196,0.35738531072529767,0.08216019516510205,0.008309040564473055,0.7883274660114378,0.7404733902535878,0.4407894736842105,0.46141975308641975,0.125,0.0,0.1857989613160691,0.16073123004176645,0.29417857796523605
1,0.2454268292682927,0.24073270102464958,0.3544911597944875,0.0637716649763092,0.38339563545347016,0.24024913795958958,0.40789473684210525,0.1427469135802469,1.0,0.42857142857142855,0.3349907458045534,0.07490694090079084,0.2407346530330666
1,0.34603658536585363,0.36481365966459833,0.18086130800441316,0.0033954545756044625,0.740246176737724,0.3772909257592994,0.3815789473684211,0.5192901234567902,0.25,0.0,0.17200430894951338,0.024394673023081955,0.2567236751495813
1,0.21646341463414634,0.1035123550404628,0.18348190095836217,0.02641044037628589,0.6142990943019616,0.051739136393277416,0.5328947368421053,0.07021604938271606,0.5,0.0,0.7802889796632506,0.26248108695533234,0.39845737808424203
1,0.8292682926829268,0.15538456258729708,0.10698999897178446,0.014405693530347628,0.3561893325136817,0.8992010698195169,0.42105263157894735,0.14737654320987653,0.125,0.42857142857142855,0.19233260040987857,0.05747299368112383,0.3687854691414504
1,0.6387195121951219,0.07907677025268534,0.0736631769901683,0.016449439149815996,0.36417921132571646,0.3261487246429288,0.46710526315789475,0.09104938271604938,0.125,0.42857142857142855,0.5699803306057025,0.02571396225280966,0.2555208205533159
1,0.6707317073170732,0.4749425060002353,0.04896951177714815,0.004801799638470915,0.5502723075955928,0.12761310724211597,0.4605263157894737,0.0030864197530864196,0.125,0.42857142857142855,0.8012714355337516,0.04877492537954885,0.26788102682415105
1,0.060365853658536583,0.2268271180370207,0.2613794592728721,0.015310474078149791,0.7934022145548949,0.5392832815122398,0.4473684210526316,0.1743827160493827,0.03125,0.0,0.7468060204755892,0.24578049438105223,0.43192748371210143
1,0.4161585365853659,0.2664879600635325,0.26022374704592044,0.03254155563002745,0.5450908459716381,0.2663593900248829,0.4144736842105263,0.20910493827160495,0.0078125,0.0,0.2619261948656954,0.32331591308554064,0.2987700859327727
1,0.4100609756097561,0.06497009475894701,0.2825634025447519,0.11119708894228264,0.5703359360391089,0.8098563592413279,0.4144736842105263,0.26851851851851855,0.125,0.0,0.2705173057725422,0.40708160441093655,0.3581586316231304
1,0.15396341463414634,0.306856818928453,0.2700200094008278,0.012242233647094425,0.720379173606889,0.7006654524187039,0.4276315789473684,0.33024691358024694,0.03125,0.2857142857142857,0.532138552371477,0.03636105110889728,0.5336939921940619
1,0.7286585365853658,0.602611369763307,0.11418953766206635,0.00664826119544649,0.40145879365785825,0.5335058477596715,0.4144736842105263,0.005401234567901234,0.0078125,0.42857142857142855,0.8139976412404085,0.029317465269155123,1.0
1,0.19969512195121952,0.24139466276228902,0.038229625011424614,0.02156410760970399,0.1927457829486098,0.8766465627936662,0.4407894736842105,0.0,0.0,1.0,0.6597443440924209,0.00813227066182591,1.0
